tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
569649116487290880,neutral,1.0,,,Virgin America,,F6x,,0,@virginamerica how can i watch the   on my jfk >sfo flight?,"[40.64662464, -73.77090177]",2015-02-22 16:05:07 -0800,"San Francisco, CA",Pacific Time (US & Canada)
569643262459269120,neutral,0.6535,,0.0,Virgin America,,lawyang588,,0,@virginamerica is flight  digit  cancelled flightled and what do i do if it is?,,2015-02-22 15:41:51 -0800,,
569642845516275712,negative,1.0,Customer Service Issue,0.6448,Virgin America,,melokudo,,0,@virginamerica you are failing your customers because your check in process does not link to tsa pre check ,,2015-02-22 15:40:12 -0800,,Eastern Time (US & Canada)
569634318349246464,negative,1.0,Can't Tell,1.0,Virgin America,,ChrysiChrysic,,0,@virginamerica @fidifamilies us too! terrible airline! just gave us a hotel hotline number and said sorry,,2015-02-22 15:06:19 -0800,,
569633630978310145,neutral,1.0,,,Virgin America,,nikkisixxfan93,,0,@virginamerica has flight number  digit  from sfo to cabo san lucas arrived yet?,,2015-02-22 15:03:35 -0800,"Sacramento,California",Pacific Time (US & Canada)
569633279546036224,negative,1.0,Cancelled Flight,0.6875,Virgin America,,ChrysiChrysic,,0,@virginamerica @chrysichrysic your assistance yesterday when u cancelled flightled our flight was to give us a hotel hotline  shame on you!,,2015-02-22 15:02:11 -0800,,
569630092273410048,negative,1.0,Late Flight,1.0,Virgin America,,MOCBlogger,,0,@virginamerica another delayed flight?  ,,2015-02-22 14:49:31 -0800,San Diego,Alaska
569627480425766912,negative,1.0,Customer Service Issue,1.0,Virgin America,,tfaz,,0,@virginamerica i need to register a service dog for a first class ticket from sfo > dulles  the phone queue is an hour or longer  pls advise,,2015-02-22 14:39:09 -0800,"Oakland, California",Pacific Time (US & Canada)
569625739231948800,positive,1.0,,,Virgin America,,lisaptv,,1,@virginamerica you rock for making it so i can watch   on my flight!!      ,,2015-02-22 14:32:14 -0800,,Mountain Time (US & Canada)
569625609799774208,neutral,1.0,,,Virgin America,,dropapp,,0,"@virginamerica, @reallytallchris dropped a track on you     ",,2015-02-22 14:31:43 -0800,,
569620102389350401,positive,0.7011,,,Virgin America,,HollywoodHotMom,,0,@virginamerica always!!! xoxo,,2015-02-22 14:09:50 -0800,All Over!,Pacific Time (US & Canada)
569619569372823552,negative,1.0,Flight Booking Problems,1.0,Virgin America,,GoShar2012,,0,@virginamerica why cant we book seats on your flights when we buy them or even during check in? creates so much anxiety!  ,,2015-02-22 14:07:43 -0800,"Providence, RI",Eastern Time (US & Canada)
569618527948115968,negative,0.6543,Flight Attendant Complaints,0.3562,Virgin America,,MOCBlogger,,0,@virginamerica youd think paying an extra $ digit  bucks rt for luggage might afford you hiring an extra hand at @sfo  ,,2015-02-22 14:03:34 -0800,San Diego,Alaska
569616490380439552,positive,1.0,,,Virgin America,,SkateMamas,,0,@virginamerica best customer service rep in the world!   takes the cake!!!,,2015-02-22 13:55:28 -0800,"Los Angeles, CA",
569615109363929088,neutral,0.355,,0.0,Virgin America,,FiDiFamilies,,0,@virginamerica can you find us a flt out of lax that is sooner than midnight on monday? that would be great customer service ?,,2015-02-22 13:49:59 -0800,New York City ,Eastern Time (US & Canada)
569614365755899905,negative,0.6889,Late Flight,0.6889,Virgin America,,jarrydosborne,,0,@virginamerica please provide status for flight  digit    i cant imagine its on time as the web indicates  dude to weather here and/or dallas,,2015-02-22 13:47:02 -0800,New York,Eastern Time (US & Canada)
569614024578600960,positive,1.0,,,Virgin America,,HollywoodHotMom,,0,@virginamerica you have amazing staff & super helpful as i just ran the @waltdisneyworld   they have spoiled me with comfort!!!,,2015-02-22 13:45:41 -0800,All Over!,Pacific Time (US & Canada)
569609971383586817,negative,1.0,Cancelled Flight,1.0,Virgin America,,mlorenzen,,0,"@virginamerica i paid the premium to fly you across the country, you cancelled flight my flight and offer no check fee or upgrade love? sad face :(",,2015-02-22 13:29:34 -0800,"iPhone: 29.741360,-90.131523",Pacific Time (US & Canada)
569608328998887424,negative,0.679,Flight Booking Problems,0.3684,Virgin America,,Tyler_Starrine,,0,@virginamerica question: is it not possible to book a seat for an infant under  digit ? its not giving me the option but we want a seat for him ,,2015-02-22 13:23:03 -0800,Los Angeles,Pacific Time (US & Canada)
569599867716132864,positive,1.0,,,Virgin America,,jessicajaymes,,2,always have it together!!! youre welcome! rt @virginamerica: @jessicajaymes youre so welcome ,"[33.94652852, -118.40766257]",2015-02-22 12:49:25 -0800,"hollywood, california",Pacific Time (US & Canada)
569596445680115712,positive,1.0,,,Virgin America,,livingfitly,,0,@virginamerica   home to       in   back to      ,,2015-02-22 12:35:49 -0800,"Washington, DC",Eastern Time (US & Canada)
569596097540132864,negative,1.0,Damaged Luggage,0.6501,Virgin America,,khartline,,0, @virginamerica i dont understand why you need a dm to give me an answer on if you have a damaged luggage policy ,,2015-02-22 12:34:26 -0800,Las Vegas,Pacific Time (US & Canada)
569594386066984960,negative,1.0,Damaged Luggage,1.0,Virgin America,,khartline,,0, @virginamerica does that mean you dont have a policy for destroyed luggage?,,2015-02-22 12:27:38 -0800,Las Vegas,Pacific Time (US & Canada)
569586660909973504,neutral,1.0,,,Virgin America,,MACRoxburgh,,0,@virginamerica is there special assistance if i travel alone w/ digit  kids and  digit  infant? priority boarding?,,2015-02-22 11:56:57 -0800,,Atlantic Time (Canada)
569580805036453888,positive,1.0,,,Virgin America,,paulnakada,,0,@virginamerica thank you for checking in  tickets are purchased and customer is happy ; ),,2015-02-22 11:33:40 -0800,San Francisco,Pacific Time (US & Canada)
569575679722786816,neutral,1.0,,,Virgin America,,wildcatdad,,0,@virginamerica is your website ever coming back online?,,2015-02-22 11:13:18 -0800,,
569575003248676864,neutral,0.6732,,0.0,Virgin America,,RheaThurman1,,0,"@virginamerica    is flight  digit  from love field to sfo definitely cancelled flightled for monday, february  digit ?",,2015-02-22 11:10:37 -0800,,
569574973662232576,neutral,1.0,,,Virgin America,,Osiris91780,,0,@virginamerica is flight  digit  out of lga to dfw on time?,,2015-02-22 11:10:30 -0800,,
569574961158815745,neutral,1.0,,,Virgin America,,HeatherWhoo,,0,@virginamerica my drivers license is expired by a little over a month  can i fly friday morning using my expired license?,,2015-02-22 11:10:27 -0800,,
569572942381649920,negative,1.0,Customer Service Issue,0.6983,Virgin America,,paulnakada,,0,@virginamerica having problems flight booking problems on the web site  keeps giving me an error and to contact by phone   phone is  digit  minute wait ,,2015-02-22 11:02:26 -0800,San Francisco,Pacific Time (US & Canada)
569572740723712001,negative,0.6593,Cancelled Flight,0.6593,Virgin America,,RampantSmashing,,0,@virginamerica how do i reschedule my cancelled flightled flights online? the change button is greyed out!,,2015-02-22 11:01:38 -0800,CA,
569566981835218944,negative,1.0,Flight Booking Problems,0.6556,Virgin America,,intlwriter,,0,"@virginamerica i rang, but there is a wait for  digit  minutes!! i can book the same ticket through a vendor, fix your site",,2015-02-22 10:38:45 -0800,@ the moment in New Delhi,Pacific Time (US & Canada)
569564853460807680,negative,1.0,Late Flight,0.3571,Virgin America,,finslippy,,0,"@virginamerica got a flight (we were told) for  digit : digit  today  ,checked my email and its for  digit ; digit  tomorrow  this is unacceptable ",,2015-02-22 10:30:17 -0800,Brooklyn,Eastern Time (US & Canada)
569564610837086209,negative,1.0,Cancelled Flight,1.0,Virgin America,,finslippy,,0,"@virginamerica our flight into lga was cancelled flighted  were stuck in dallas  i called to reschedule, told i could get a flight for today   ( digit / digit )",,2015-02-22 10:29:19 -0800,Brooklyn,Eastern Time (US & Canada)
569562202405019650,negative,1.0,Bad Flight,1.0,Virgin America,,Gr8Fratsby,,0,@virginamerica why dont any of the pairings include red wine?! only white is offered :(  ,,2015-02-22 10:19:45 -0800,"Washington, DC",Eastern Time (US & Canada)
569541127340040192,negative,0.6517,Customer Service Issue,0.3371,Virgin America,,sbaaronson,,0,@virginamerica is the website down?,,2015-02-22 08:56:00 -0800,Los Angeles,
569540405676654592,negative,0.68,Customer Service Issue,0.35,Virgin America,,jonesbasf,,0,@virginamerica   your site seems a little wonked right now  may want to have a look  tried on two browsers  no css?  ,,2015-02-22 08:53:08 -0800,,
569494748341407744,negative,1.0,Customer Service Issue,0.7002,Virgin America,,Gr8Fratsby,,0,@virginamerica im disappointed that the agent at the designated silver status check in line @dulles_airport closed to assist all pasengers,,2015-02-22 05:51:43 -0800,"Washington, DC",Eastern Time (US & Canada)
569482263345307648,neutral,1.0,,,Virgin America,,NewsSWA,,0,@virginamerica plans to include austin to its dallas route   topnews arab    ,,2015-02-22 05:02:06 -0800,FL410,Sydney
569477692166316033,negative,1.0,Customer Service Issue,1.0,Virgin America,,CSHangover,,0,@virginamerica is it normal to receive no reply from central baggage    ,,2015-02-22 04:43:56 -0800,Tokyo,Irkutsk
569461469042966528,negative,1.0,longlines,0.6818,Virgin America,,girlphotophilly,,0,@virginamerica at logan airport and waiting to checkin for my  digit am flight  checkin desk not open !!!!! why?!,,2015-02-22 03:39:28 -0800,"Philadelphia, Pa",Eastern Time (US & Canada)
569459618881019905,neutral,1.0,,,Virgin America,,NewsSWA,,0,@virginamerica to jump into the dallas austin market   @dallas_news  ,,2015-02-22 03:32:07 -0800,FL410,Sydney
569452063920226304,neutral,1.0,,,Virgin America,,NewsSWA,,0,"@virginamerica beats eps views, takes on   va luv   investors business daily  ",,2015-02-22 03:02:06 -0800,FL410,Sydney
569447071910105089,neutral,1.0,,,Virgin America,,Graemelodge5545,,0,@virginamerica lister to my show my on monday  digit   digit ,,2015-02-22 02:42:16 -0800,,
569429411646156800,neutral,1.0,,,Virgin America,,NewsSWA,,0,@virginamerica to begin dallas austin   in april    digit   digit  ketr  ,,2015-02-22 01:32:05 -0800,FL410,Sydney
569369239183872000,negative,1.0,Can't Tell,0.6629999999999999,Virgin America,,Boards707,,0,"@virginamerica congrats, you just got all my business from ewr to sfo/lax  fuck you @united fl digit  sfo/ewr was the clincher   ",,2015-02-21 21:32:59 -0800,"Belmar, NJ",Eastern Time (US & Canada)
569368160291463168,negative,1.0,Customer Service Issue,0.6777,Virgin America,,MikeWiener,,0,@virginamerica  i applied over  digit  weeks ago  havent heard back and im flying this week  ,,2015-02-21 21:28:42 -0800,,Eastern Time (US & Canada)
569356387785900032,neutral,0.6816,,0.0,Virgin America,,khartline,,0,@virginamerica id love to know what your policy is for damaged luggage ,,2015-02-21 20:41:55 -0800,Las Vegas,Pacific Time (US & Canada)
569354267854704641,positive,1.0,,,Virgin America,,simpasmore,,0,@virginamerica thank you for the follow,,2015-02-21 20:33:30 -0800,Barbados ,Eastern Time (US & Canada)
569351220097216512,negative,1.0,Customer Service Issue,1.0,Virgin America,,ChrysiChrysic,,0,@virginamerica   too many apologies! you r the worse airlines! dont even respond to your cudtomers,,2015-02-21 20:21:23 -0800,,
569348775631675392,negative,1.0,Cancelled Flight,0.3709,Virgin America,,ChrysiChrysic,,0,@virginamerica shame on va for making people spend money in stranded cities when other airlines are landing at jfk! who will reimburse me?,,2015-02-21 20:11:40 -0800,,
569324558999691264,neutral,0.6701,,0.0,Virgin America,,TTINAC11,,0,@virginamerica @ttinac digit  i dm you,,2015-02-21 18:35:27 -0800,"Las Vegas, NV",Mountain Time (US & Canada)
569323106210152448,neutral,0.6942,,0.0,Virgin America,,elaurawrr,,0,@virginamerica can you please have flights in  sjc ? i have no choice but to fly southwest to vegas ??,,2015-02-21 18:29:40 -0800,,Arizona
569323082701275138,negative,1.0,Customer Service Issue,0.7148,Virgin America,,joyabsalon,,0,@virginamerica too bad you say it takes  digit  to  digit  days via your confirmation email  when i inquired after  digit  weeks you claim  digit  to  digit  weeks!,,2015-02-21 18:29:35 -0800,Northern Virginia,Eastern Time (US & Canada)
569318651502989312,negative,0.6791,Cancelled Flight,0.6791,Virgin America,,meladorri,,0,@virginamerica flight from bos > las tomorrow was cancelled flightled  no notification; wait times are  digit + hour  will you rebook on another airline?,,2015-02-21 18:11:58 -0800,"Boston, MA",Central Time (US & Canada)
569318130356502528,positive,0.3579,,0.0,Virgin America,,miaerolinea,,0,? rt @virginamerica: you’ve met your match  got status on another airline? upgrade (+restr):    ,,2015-02-21 18:09:54 -0800,Worldwide,Caracas
569316358845911040,positive,1.0,,,Virgin America,,archiegips,,0,@virginamerica only way to fly!    ,,2015-02-21 18:02:51 -0800,LaLa Land,Pacific Time (US & Canada)
569311498301870080,neutral,0.653,,,Virgin America,,obiwantoby,,0,@virginamerica if only you guys had flights from cmh ,,2015-02-21 17:43:33 -0800,,Quito
569311060903268352,negative,1.0,Can't Tell,0.648,Virgin America,,MarwaYousofzoy,,0,"@virginamerica a lot of ""apologies"" being thrown out to customers from what i can see very sad  thanks for nothing  worst airline ever ",,2015-02-21 17:41:48 -0800,,
569310635986546688,negative,1.0,Flight Attendant Complaints,0.6729,Virgin America,,TTINAC11,,0,@virginamerica  for all my flight stuff wrong and did nothing about it  had     ever,,2015-02-21 17:40:07 -0800,"Las Vegas, NV",Mountain Time (US & Canada)
569305113589714944,neutral,0.6743,,0.0,Virgin America,,TheNotoriousLEX,,0,@virginamerica having an issue finding a missing item on a plane  can you help me find which airport my plane headed to next?,,2015-02-21 17:18:10 -0800,Chicago ,Central Time (US & Canada)
569304436612444160,positive,0.6783,,,Virgin America,,advertisingdiva,,0,@virginamerica you will match my   status? cool!,"[38.9128188, -77.00798226]",2015-02-21 17:15:29 -0800,DC - LA - Venice Beach,Eastern Time (US & Canada)
569304208534597632,neutral,0.6863,,,Virgin America,,Floxie10,,0,“@virginamerica:youve met your match got status on another airline? upgrade :   @asarco_es_ar ? ?,,2015-02-21 17:14:35 -0800,Argentina,
569304030847090688,negative,1.0,Flight Booking Problems,0.6705,Virgin America,,alexrkonrad,,0,@virginamerica trying to book a flight with you guys and your website wont let me    about to lose my business,,2015-02-21 17:13:52 -0800,"New York, NY",Eastern Time (US & Canada)
569303931916038144,negative,1.0,Can't Tell,1.0,Virgin America,,MarwaYousofzoy,,0,@virginamerica you suck!,,2015-02-21 17:13:29 -0800,,
569298165855338497,positive,1.0,,,Virgin America,,lexiesalas,,0,@virginamerica thanks!,,2015-02-21 16:50:34 -0800,BAYAREA??NYC,Pacific Time (US & Canada)
569290361870426112,negative,1.0,Flight Booking Problems,0.6648,Virgin America,,MaximWheatley,,0,@virginamerica just dmd  same issue persisting ,,2015-02-21 16:19:33 -0800,"Washington, DC",Atlantic Time (Canada)
